"","Time..s.","RIP.Band.1","Preprocessed.Band.1","RIP.Band.2","Preprocessed.Band.2"
"465",16.349766,-0.004409842,-0.0050565233,NA,NA
"466",16.353767,-0.0043640435,-0.005067763,NA,NA
"467",16.357767,-0.004367329,-0.0050789476,NA,NA
"468",16.361767,-0.0044444874,-0.005090075,NA,NA
"469",16.365767,-0.0044657886,-0.0051011443,NA,NA
"470",16.369766,-0.004447192,-0.005112154,NA,NA
"471",16.373766,-0.00438378,-0.005123104,NA,NA
"472",16.377766,-0.00439243,-0.005133994,NA,NA
"473",16.381765,-0.0044654757,-0.005144822,NA,NA
"474",16.385767,-0.004502468,-0.0051555857,NA,NA
"475",16.389767,-0.0044685826,-0.0051662847,NA,NA
"476",16.393766,-0.004416816,-0.00517692,NA,NA
"477",16.397766,-0.0044176653,-0.0051874924,NA,NA
"478",16.401766,-0.0044933707,-0.0051980005,NA,NA
"479",16.405766,-0.0045266077,-0.0052084425,NA,NA
"480",16.409765,-0.0044941306,-0.005218819,NA,NA
"481",16.413765,-0.0044375807,-0.0052291304,NA,NA
"482",16.417767,-0.004446633,-0.0052393777,NA,NA
"483",16.421766,-0.0045197234,-0.005249561,NA,NA
"484",16.425766,-0.004547842,-0.0052596796,NA,NA
"485",16.429766,-0.00451304,-0.0052697337,NA,NA
"486",16.433765,-0.004466124,-0.0052797217,NA,NA
"487",16.437765,-0.004468672,-0.005289641,NA,NA
"488",16.441765,-0.0045414716,-0.00529949,NA,NA
"489",16.445765,-0.0045743957,-0.0053092656,NA,NA
"490",16.449766,-0.004543796,-0.005318965,NA,NA
"491",16.453766,-0.0044841617,-0.005328585,NA,NA
"492",16.457766,-0.004500434,-0.0053381217,NA,NA
"493",16.461765,-0.0045641586,-0.0053475723,NA,NA
"494",16.465765,-0.00459639,-0.0053569335,NA,NA
"495",16.469765,-0.004560247,-0.0053662034,NA,NA
"496",16.473764,-0.004510604,-0.005375382,NA,NA
"497",16.477764,-0.0045103356,-0.0053844685,NA,NA
"498",16.481766,-0.0045914724,-0.0053934637,NA,NA
"499",16.485765,-0.004614651,-0.005402367,NA,NA
"500",16.489765,-0.0045882985,-0.005411179,NA,NA
"501",16.493765,-0.0045266077,-0.0054199,NA,NA
"502",16.497765,-0.004540175,-0.005428531,NA,NA
"503",16.501764,-0.0046057776,-0.005437074,NA,NA
"504",16.505764,-0.004642211,-0.00544553,NA,NA
"505",16.509766,-0.0046077,-0.005453901,NA,NA
"506",16.513765,-0.0045492277,-0.005462189,NA,NA
"507",16.517765,-0.0045544133,-0.0054703974,NA,NA
"508",16.521765,-0.0046266317,-0.0054785274,NA,NA
"509",16.525764,-0.0046550184,-0.0054865815,NA,NA
"510",16.529764,-0.0046208426,-0.00549456,NA,NA
"511",16.533764,-0.004572518,-0.0055024656,NA,NA
"512",16.537764,-0.0045735016,-0.0055103004,NA,NA
"513",16.541763,-0.0046450496,-0.0055180658,NA,NA
"514",16.545765,-0.004672341,-0.0055257617,NA,NA
"515",16.549765,-0.004640132,-0.0055333907,NA,NA
"516",16.553764,-0.0045807436,-0.0055409535,NA,NA
"517",16.557764,-0.0045961216,-0.0055484516,NA,NA
"518",16.561764,-0.0046607405,-0.0055558854,NA,NA
"519",16.565763,-0.0046878755,-0.005563257,NA,NA
"520",16.569763,-0.0046658367,-0.005570567,NA,NA
"521",16.573765,-0.0045984015,-0.005577819,NA,NA
"522",16.577765,-0.0046098456,-0.0055850144,NA,NA
"523",16.581764,-0.0046730563,-0.005592155,NA,NA
"524",16.585764,-0.0047114342,-0.0055992412,NA,NA
"525",16.589764,-0.004676968,-0.0056062755,NA,NA
"526",16.593763,-0.0046189874,-0.0056132586,NA,NA
"527",16.597763,-0.0046204627,-0.005620194,NA,NA
"528",16.601763,-0.0046996325,-0.005627086,NA,NA
"529",16.605762,-0.0047169104,-0.005633938,NA,NA
"530",16.609764,-0.0046925247,-0.005640756,NA,NA
"531",16.613764,-0.0046349913,-0.0056475434,NA,NA
"532",16.617764,-0.0046302974,-0.0056543048,NA,NA
"533",16.621763,-0.0047096238,-0.00566104,NA,NA
"534",16.625763,-0.0047347248,-0.0056677507,NA,NA
"535",16.629763,-0.0047054887,-0.005674438,NA,NA
"536",16.633762,-0.0046518445,-0.0056811026,NA,NA
"537",16.637764,-0.0046480224,-0.005687746,NA,NA
"538",16.641764,-0.004720263,-0.005694371,NA,NA
"539",16.645763,-0.004745811,-0.005700977,NA,NA
"540",16.649763,-0.0047248676,-0.0057075634,NA,NA
"541",16.653763,-0.0046590418,-0.005714131,NA,NA
"542",16.657763,-0.0046619475,-0.0057206806,NA,NA
"543",16.661762,-0.004733853,-0.005727214,NA,NA
"544",16.665762,-0.004763961,-0.0057337307,NA,NA
"545",16.669762,-0.00472603,-0.005740231,NA,NA
"546",16.673763,-0.004678756,-0.005746713,NA,NA
"547",16.677763,-0.0046720505,-0.0057531763,NA,NA
"548",16.681763,-0.004744336,-0.0057596215,NA,NA
"549",16.685762,-0.0047694594,-0.0057660486,NA,NA
"550",16.689762,-0.0047423467,-0.0057724565,NA,NA
"551",16.693762,-0.0046760514,-0.0057788454,NA,NA
"552",16.697762,-0.0046869367,-0.0057852133,NA,NA
"553",16.701763,-0.0047507063,-0.0057915584,NA,NA
"554",16.705763,-0.0047842115,-0.005797878,NA,NA
"555",16.709763,-0.004742123,-0.005804168,NA,NA
"556",16.713762,-0.0046939105,-0.005810427,NA,NA
"557",16.717762,-0.0046820864,-0.005816653,NA,NA
"558",16.721762,-0.0047598258,-0.0058228453,NA,NA
"559",16.725761,-0.0047845915,-0.0058290036,NA,NA
"560",16.729761,-0.004757367,-0.005835127,NA,NA
"561",16.73376,-0.00469172,-0.0058412156,NA,NA
"562",16.737762,-0.0046934634,-0.0058472687,NA,NA
"563",16.741762,-0.004764363,-0.005853285,NA,NA
"564",16.745762,-0.0047940463,-0.0058592623,NA,NA
"565",16.749762,-0.004758887,-0.0058652,NA,NA
"566",16.753761,-0.0047010183,-0.005871099,NA,NA
"567",16.757761,-0.0046975985,-0.005876958,NA,NA
"568",16.76176,-0.0047753826,-0.0058827745,NA,NA
"569",16.765762,-0.0047976226,-0.0058885436,NA,NA
"570",16.769762,-0.0047777966,-0.0058942595,NA,NA
"571",16.773762,-0.004703678,-0.0058999173,NA,NA
"572",16.777761,-0.0047188774,-0.005905512,NA,NA
"573",16.781761,-0.0047786683,-0.0059110383,NA,NA
"574",16.78576,-0.0048095584,-0.0059164935,NA,NA
"575",16.78976,-0.0047797635,-0.005921875,NA,NA
"576",16.79376,-0.0047302768,-0.005927183,NA,NA
"577",16.79776,-0.0047223642,-0.0059324196,NA,NA
"578",16.801762,-0.0047950298,-0.0059375847,NA,NA
"579",16.805761,-0.00482326,-0.005942679,NA,NA
"580",16.809761,-0.0048003495,-0.0059477035,NA,NA
"581",16.81376,-0.0047353953,-0.005952661,NA,NA
"582",16.81776,-0.004737273,-0.005957555,NA,NA
"583",16.82176,-0.0048122406,-0.0059623905,NA,NA
"584",16.82576,-0.004842013,-0.005967172,NA,NA
"585",16.829762,-0.0048060045,-0.0059719016,NA,NA
"586",16.833761,-0.004758127,-0.005976582,NA,NA
"587",16.83776,-0.004747197,-0.005981215,NA,NA
"588",16.84176,-0.0048304126,-0.005985803,NA,NA
"589",16.84576,-0.004849009,-0.005990348,NA,NA
"590",16.84976,-0.0048255622,-0.0059948526,NA,NA
"591",16.85376,-0.0047645643,-0.005999319,NA,NA
"592",16.85776,-0.0047718063,-0.0060037496,NA,NA
"593",16.86176,-0.004831262,-0.006008148,NA,NA
"594",16.86576,-0.004863538,-0.0060125175,NA,NA
"595",16.86976,-0.0048345923,-0.0060168607,NA,NA
"596",16.87376,-0.0047812387,-0.00602118,NA,NA
"597",16.87776,-0.0047749355,-0.0060254796,NA,NA
"598",16.88176,-0.004844673,-0.006029762,NA,NA
"599",16.88576,-0.0048731044,-0.0060340296,NA,NA
"600",16.88976,-0.0048443377,-0.006038286,NA,NA
"601",16.89376,-0.0047836974,-0.006042533,NA,NA
"602",16.89776,-0.0047834963,-0.0060467734,NA,NA
"603",16.90176,-0.004852988,-0.00605101,NA,NA
"604",16.90576,-0.004881017,-0.006055247,NA,NA
"605",16.90976,-0.004850976,-0.006059491,NA,NA
"606",16.91376,-0.004786335,-0.0060637495,NA,NA
"607",16.917759,-0.004791118,-0.006068031,NA,NA
"608",16.921759,-0.004861146,-0.006072342,NA,NA
"609",16.925758,-0.0048874766,-0.0060766865,NA,NA
"610",16.92976,-0.004859872,-0.0060810708,NA,NA
"611",16.93376,-0.0048013106,-0.0060855,NA,NA
"612",16.93776,-0.0047988966,-0.0060899807,NA,NA
"613",16.94176,-0.0048616156,-0.006094516,NA,NA
"614",16.945759,-0.0048968866,-0.0060991077,NA,NA
"615",16.949759,-0.004857816,-0.006103758,NA,NA
"616",16.953758,-0.0048122853,-0.0061084665,NA,NA
"617",16.95776,-0.0047966614,-0.0061132316,NA,NA
"618",16.96176,-0.0048726574,-0.006118051,NA,NA
"619",16.96576,-0.004894227,-0.0061229207,NA,NA
"620",16.969759,-0.004872814,-0.0061278385,NA,NA
"621",16.973759,-0.004804082,-0.006132803,NA,NA
"622",16.977758,-0.0048007965,-0.006137811,NA,NA
"623",16.981758,-0.0048678517,-0.0061428584,NA,NA
"624",16.985758,-0.004902005,-0.00614794,NA,NA
"625",16.989758,-0.0048694164,-0.0061530527,NA,NA
"626",16.99376,-0.00481271,-0.0061581936,NA,NA
"627",16.997759,-0.004796706,-0.0061633596,NA,NA
"628",17.001759,-0.004876077,-0.0061685466,NA,NA
"629",17.005758,-0.0048953444,-0.0061737495,NA,NA
"630",17.009758,-0.004862845,-0.0061789644,NA,NA
"631",17.013758,-0.004805222,-0.0061841896,NA,NA
"632",17.017757,-0.0048096925,-0.006189422,NA,NA
"633",17.021759,-0.004864633,-0.0061946595,NA,NA
"634",17.025759,-0.004899077,-0.0061998973,NA,NA
"635",17.029758,-0.0048611015,-0.0062051294,NA,NA
"636",17.033758,-0.0048083514,-0.0062103514,NA,NA
"637",17.037758,-0.004796706,-0.006215558,NA,NA
"638",17.041758,-0.004870042,-0.006220745,NA,NA
"639",17.045757,-0.004895434,-0.0062259077,NA,NA
"640",17.049757,-0.0048636496,-0.0062310398,NA,NA
"641",17.053757,-0.0048009083,-0.006236134,NA,NA
"642",17.057758,-0.0047964826,-0.0062411847,NA,NA
"643",17.061758,-0.004862912,-0.006246185,NA,NA
"644",17.065758,-0.0048902035,-0.0062511293,NA,NA
"645",17.069757,-0.0048534796,-0.006256014,NA,NA
"646",17.073757,-0.0048000813,-0.0062608332,NA,NA
"647",17.077757,-0.0047913417,-0.006265582,NA,NA
"648",17.081757,-0.004864298,-0.0062702554,NA,NA
"649",17.085758,-0.0048846826,-0.0062748473,NA,NA
"650",17.089758,-0.004863292,-0.0062793507,NA,NA
"651",17.093758,-0.0047969967,-0.0062837596,NA,NA
"652",17.097757,-0.004793018,-0.0062880698,NA,NA
"653",17.101757,-0.0048558265,-0.006292276,NA,NA
"654",17.105757,-0.0048903152,-0.0062963758,NA,NA
"655",17.109756,-0.004850909,-0.006300366,NA,NA
"656",17.113756,-0.004800059,-0.006304247,NA,NA
"657",17.117756,-0.0047845244,-0.0063080196,NA,NA
"658",17.121758,-0.0048541054,-0.0063116844,NA,NA
"659",17.125757,-0.004882872,-0.0063152406,NA,NA
"660",17.129757,-0.0048528314,-0.0063186865,NA,NA
"661",17.133757,-0.0047866255,-0.0063220216,NA,NA
"662",17.137756,-0.0047944263,-0.0063252463,NA,NA
"663",17.141756,-0.004848227,-0.0063283592,NA,NA
"664",17.145756,-0.0048822016,-0.0063313595,NA,NA
"665",17.149757,-0.0048442483,-0.006334249,NA,NA
"666",17.153757,-0.0047929287,-0.0063370313,NA,NA
"667",17.157757,-0.0047726557,-0.00633971,NA,NA
"668",17.161757,-0.0048502833,-0.0063422886,NA,NA
"669",17.165756,-0.004871048,-0.006344768,NA,NA
"670",17.169756,-0.004848473,-0.0063471505,NA,NA
"671",17.173756,-0.0047743097,-0.006349438,NA,NA
"672",17.177755,-0.0047808364,-0.006351633,NA,NA
"673",17.181755,-0.0048362687,-0.0063537415,NA,NA
"674",17.185757,-0.0048621073,-0.0063557676,NA,NA
"675",17.189756,-0.004838057,-0.006357716,NA,NA
"676",17.193756,-0.004779987,-0.0063595916,NA,NA
"677",17.197756,-0.0047608316,-0.006361399,NA,NA
"678",17.201756,-0.004828021,-0.006363144,NA,NA
"679",17.205755,-0.004853502,-0.006364833,NA,NA
"680",17.209755,-0.0048318654,-0.0063664713,NA,NA
"681",17.213757,-0.0047596693,-0.0063680653,NA,NA
"682",17.217756,-0.0047540814,-0.0063696206,NA,NA
"683",17.221756,-0.00481651,-0.0063711433,NA,NA
"684",17.225756,-0.0048482493,-0.0063726404,NA,NA
"685",17.229755,-0.004807882,-0.0063741202,NA,NA
"686",17.233755,-0.0047549754,-0.0063755903,NA,NA
"687",17.237755,-0.0047383234,-0.006377057,NA,NA
"688",17.241755,-0.0048029646,-0.006378525,NA,NA
"689",17.245754,-0.004830256,-0.006379997,NA,NA
"690",17.249756,-0.00479798,-0.006381474,NA,NA
"691",17.253756,-0.004732266,-0.006382958,NA,NA
"692",17.257755,-0.0047223866,-0.00638445,NA,NA
"693",17.261755,-0.004785776,-0.0063859504,NA,NA
"694",17.265755,-0.0048075467,-0.0063874586,NA,NA
"695",17.269754,-0.0047811717,-0.006388974,NA,NA
"696",17.273754,-0.004717581,-0.0063904934,NA,NA
"697",17.277756,-0.0047022924,-0.0063920133,NA,NA
"698",17.281755,-0.004764542,-0.00639353,NA,NA
"699",17.285755,-0.004783228,-0.006395039,NA,NA
"700",17.289755,-0.0047561377,-0.0063965362,NA,NA
"701",17.293755,-0.004689999,-0.006398018,NA,NA
"702",17.297754,-0.004681103,-0.0063994806,NA,NA
"703",17.301754,-0.004741721,-0.0064009195,NA,NA
"704",17.305754,-0.0047713146,-0.0064023277,NA,NA
"705",17.309753,-0.0047303215,-0.006403701,NA,NA
"706",17.313755,-0.004666932,-0.0064050364,NA,NA
"707",17.317755,-0.004647352,-0.00640633,NA,NA
"708",17.321754,-0.0047205985,-0.0064075775,NA,NA
"709",17.325754,-0.0047342777,-0.0064087724,NA,NA
"710",17.329754,-0.004705377,-0.0064099086,NA,NA
"711",17.333754,-0.0046336055,-0.006410984,NA,NA
"712",17.337753,-0.004619926,-0.006411994,NA,NA
"713",17.341755,-0.004687071,-0.0064129336,NA,NA
"714",17.345755,-0.004705623,-0.006413796,NA,NA
"715",17.349754,-0.004675761,-0.0064145746,NA,NA
"716",17.353754,-0.0045998096,-0.0064152633,NA,NA
"717",17.357754,-0.004593596,-0.006415855,NA,NA
"718",17.361753,-0.0046488047,-0.0064163436,NA,NA
"719",17.365753,-0.004677281,-0.006416723,NA,NA
"720",17.369753,-0.004643753,-0.00641699,NA,NA
"721",17.373753,-0.004569344,-0.00641714,NA,NA
"722",17.377754,-0.0045548603,-0.0064171716,NA,NA
"723",17.381754,-0.0046135783,-0.006417081,NA,NA
"724",17.385754,-0.0046414286,-0.0064168647,NA,NA
"725",17.389753,-0.0046024695,-0.00641652,NA,NA
"726",17.393753,-0.0045418963,-0.006416048,NA,NA
"727",17.397753,-0.004518874,-0.0064154486,NA,NA
"728",17.401752,-0.0045823753,-0.0064147213,NA,NA
"729",17.405754,-0.0045979545,-0.006413865,NA,NA
"730",17.409754,-0.0045671314,-0.0064128805,NA,NA
"731",17.413754,-0.0044952035,-0.0064117676,NA,NA
"732",17.417753,-0.0044861287,-0.0064105266,NA,NA
"733",17.421753,-0.0045351014,-0.006409158,NA,NA
"734",17.425753,-0.0045598,-0.0064076614,NA,NA
"735",17.429752,-0.0045215115,-0.006406036,NA,NA
"736",17.433752,-0.0044585243,-0.0064042835,NA,NA
"737",17.437752,-0.00442826,-0.006402403,NA,NA
"738",17.441753,-0.0044957176,-0.0064003943,NA,NA
"739",17.445753,-0.0045104697,-0.006398255,NA,NA
"740",17.449753,-0.004482664,-0.0063959835,NA,NA
"741",17.453753,-0.0044068694,-0.0063935765,NA,NA
"742",17.457752,-0.004387535,-0.006391033,NA,NA
"743",17.461752,-0.0044481307,-0.0063883504,NA,NA
"744",17.465752,-0.004471846,-0.006385526,NA,NA
"745",17.469753,-0.0044258907,-0.006382557,NA,NA
"746",17.473753,-0.0043618307,-0.006379443,NA,NA
"747",17.477753,-0.004334584,-0.0063761864,NA,NA
"748",17.481752,-0.004400477,-0.006372787,NA,NA
"749",17.485752,-0.0044167265,-0.0063692476,NA,NA
"750",17.489752,-0.004388094,-0.006365569,NA,NA
"751",17.493752,-0.004310578,-0.0063617514,NA,NA
"752",17.497751,-0.004294105,-0.006357797,NA,NA
"753",17.50175,-0.0043457597,-0.006353706,NA,NA
"754",17.505753,-0.0043717325,-0.0063494784,NA,NA
"755",17.509752,-0.004331164,-0.0063451147,NA,NA
"756",17.513752,-0.004273452,-0.0063406196,NA,NA
"757",17.517752,-0.0042415336,-0.006335998,NA,NA
"758",17.521751,-0.004307471,-0.0063312533,NA,NA
"759",17.525751,-0.0043255314,-0.006326388,NA,NA
"760",17.52975,-0.0042963624,-0.0063214055,NA,NA
"761",17.533752,-0.004220344,-0.0063163107,NA,NA
"762",17.537752,-0.00420139,-0.0063111093,NA,NA
"763",17.541752,-0.0042586103,-0.0063058054,NA,NA
"764",17.545752,-0.0042926297,-0.0063004014,NA,NA
"765",17.549751,-0.0042501837,-0.0062949024,NA,NA
"766",17.553751,-0.004177384,-0.006289313,NA,NA
"767",17.55775,-0.004158005,-0.0062836404,NA,NA
"768",17.56175,-0.004221283,-0.00627789,NA,NA
"769",17.56575,-0.004233733,-0.0062720664,NA,NA
"770",17.569752,-0.0042042285,-0.006266174,NA,NA
"771",17.573751,-0.004127674,-0.0062602186,NA,NA
"772",17.577751,-0.0041144416,-0.0062542055,NA,NA
"773",17.58175,-0.004164465,-0.0062481393,NA,NA
"774",17.58575,-0.004195802,-0.006242022,NA,NA
"775",17.58975,-0.00415121,-0.0062358575,NA,NA
"776",17.59375,-0.0040766224,-0.006229651,NA,NA
"777",17.597752,-0.0040556565,-0.0062234085,NA,NA
"778",17.601751,-0.0041133463,-0.0062171347,NA,NA
"779",17.605751,-0.00413163,-0.006210834,NA,NA
"780",17.60975,-0.0041008517,-0.0062045096,NA,NA
"781",17.61375,-0.0040225536,-0.006198167,NA,NA
"782",17.61775,-0.004000269,-0.0061918073,NA,NA
"783",17.62175,-0.00405474,-0.006185432,NA,NA
"784",17.62575,-0.0040749907,-0.00617904,NA,NA
"785",17.62975,-0.004035227,-0.006172629,NA,NA
"786",17.63375,-0.0039667413,-0.0061661974,NA,NA
"787",17.63775,-0.003942825,-0.0061597414,NA,NA
"788",17.64175,-0.0039957985,-0.006153257,NA,NA
"789",17.64575,-0.0040173456,-0.00614674,NA,NA
"790",17.64975,-0.003975749,-0.006140188,NA,NA
"791",17.65375,-0.0039003342,-0.0061336,NA,NA
"792",17.65775,-0.0038812459,-0.006126976,NA,NA
"793",17.66175,-0.0039346665,-0.006120315,NA,NA
"794",17.66575,-0.003956236,-0.0061136144,NA,NA
"795",17.66975,-0.003920719,-0.0061068735,NA,NA
"796",17.67375,-0.003839448,-0.006100088,NA,NA
"797",17.67775,-0.0038161129,-0.006093254,NA,NA
"798",17.68175,-0.003872417,-0.0060863667,NA,NA
"799",17.68575,-0.0038961098,-0.00607942,NA,NA
"800",17.689749,-0.003851898,-0.0060724076,NA,NA
"801",17.693748,-0.0037755892,-0.0060653244,NA,NA
"802",17.69775,-0.0037509575,-0.0060581653,NA,NA
"803",17.70175,-0.0038038865,-0.006050925,NA,NA
"804",17.70575,-0.0038229749,-0.0060435995,NA,NA
"805",17.70975,-0.003777042,-0.006036186,NA,NA
"806",17.713749,-0.003710501,-0.0060286834,NA,NA
"807",17.717749,-0.0036767498,-0.00602109,NA,NA
"808",17.721748,-0.0037379712,-0.006013405,NA,NA
"809",17.72575,-0.0037521645,-0.0060056266,NA,NA
"810",17.72975,-0.0037142783,-0.0059977523,NA,NA
"811",17.73375,-0.0036335438,-0.0059897797,NA,NA
"812",17.73775,-0.0036169142,-0.0059817065,NA,NA
"813",17.741749,-0.0036565661,-0.0059735305,NA,NA
"814",17.745749,-0.0036786944,-0.005965248,NA,NA
"815",17.749748,-0.0036386177,-0.0059568565,NA,NA
"816",17.753748,-0.0035668686,-0.005948353,NA,NA
"817",17.757748,-0.003531441,-0.0059397374,NA,NA
"818",17.76175,-0.0035842583,-0.005931008,NA,NA
"819",17.765749,-0.0036035925,-0.0059221634,NA,NA
"820",17.769749,-0.003573127,-0.0059132013,NA,NA
"821",17.773748,-0.003482625,-0.00590412,NA,NA
"822",17.777748,-0.003468521,-0.0058949185,NA,NA
"823",17.781748,-0.0035082847,-0.005885597,NA,NA
"824",17.785748,-0.0035306588,-0.0058761537,NA,NA
"825",17.78975,-0.0034882128,-0.005866589,NA,NA
"826",17.793749,-0.0034189671,-0.0058569033,NA,NA
"827",17.797749,-0.0033821985,-0.005847097,NA,NA
"828",17.801748,-0.0034378096,-0.0058371713,NA,NA
"829",17.805748,-0.0034508854,-0.005827127,NA,NA
"830",17.809748,-0.0034164637,-0.0058169663,NA,NA
"831",17.813747,-0.003334701,-0.0058066905,NA,NA
"832",17.817747,-0.003306225,-0.0057963016,NA,NA
"833",17.821747,-0.00335636,-0.0057858005,NA,NA
"834",17.825748,-0.0033739284,-0.0057751876,NA,NA
"835",17.829748,-0.003330052,-0.0057644625,NA,NA
"836",17.833748,-0.0032630637,-0.005753626,NA,NA
"837",17.837748,-0.0032276139,-0.005742679,NA,NA
"838",17.841747,-0.003282152,-0.0057316227,NA,NA
"839",17.845747,-0.0032933503,-0.0057204575,NA,NA
"840",17.849747,-0.0032563806,-0.0057091843,NA,NA
"841",17.853748,-0.0031731427,-0.005697804,NA,NA
"842",17.857748,-0.0031538084,-0.005686318,NA,NA
"843",17.861748,-0.0031955168,-0.0056747273,NA,NA
"844",17.865747,-0.0032223165,-0.0056630303,NA,NA
"845",17.869747,-0.0031773448,-0.0056512267,NA,NA
"846",17.873747,-0.0030984879,-0.005639318,NA,NA
"847",17.877747,-0.003072828,-0.005627306,NA,NA
"848",17.881746,-0.0031193644,-0.0056151925,NA,NA
"849",17.885746,-0.0031388327,-0.005602979,NA,NA
"850",17.889748,-0.0031014606,-0.005590669,NA,NA
"851",17.893747,-0.0030220225,-0.0055782655,NA,NA
"852",17.897747,-0.0029977262,-0.005565773,NA,NA
"853",17.901747,-0.0030405521,-0.0055531957,NA,NA
"854",17.905746,-0.003061697,-0.0055405363,NA,NA
"855",17.909746,-0.0030191168,-0.0055277986,NA,NA
"856",17.913746,-0.0029506087,-0.005514987,NA,NA
"857",17.917747,-0.0029124543,-0.005502105,NA,NA
"858",17.921747,-0.002962321,-0.0054891584,NA,NA
"859",17.925747,-0.00298018,-0.0054761497,NA,NA
"860",17.929747,-0.002950631,-0.0054630837,NA,NA
"861",17.933746,-0.0028626993,-0.0054499665,NA,NA
"862",17.937746,-0.0028329268,-0.0054368023,NA,NA
"863",17.941746,-0.0028852522,-0.0054235933,NA,NA
"864",17.945745,-0.0029052123,-0.005410343,NA,NA
"865",17.949745,-0.002857983,-0.0053970553,NA,NA
"866",17.953747,-0.0027874634,-0.005383734,NA,NA
"867",17.957747,-0.0027504042,-0.0053703845,NA,NA
"868",17.961746,-0.0028105974,-0.0053570103,NA,NA
"869",17.965746,-0.00281737,-0.005343613,NA,NA
"870",17.969746,-0.0027872398,-0.0053301947,NA,NA
"871",17.973745,-0.0027044937,-0.005316758,NA,NA
"872",17.977745,-0.0026726872,-0.005303306,NA,NA
"873",17.981747,-0.0027217492,-0.0052898414,NA,NA
"874",17.985746,-0.002741307,-0.0052763657,NA,NA
"875",17.989746,-0.0027023256,-0.0052628806,NA,NA
"876",17.993746,-0.0026250333,-0.005249386,NA,NA
"877",17.997746,-0.002592288,-0.005235883,NA,NA
"878",18.001745,-0.0026416853,-0.0052223695,NA,NA
"879",18.005745,-0.002661623,-0.0052088457,NA,NA
"880",18.009745,-0.0026217923,-0.005195311,NA,NA
"881",18.013744,-0.002544187,-0.005181766,NA,NA
"882",18.017746,-0.0025045127,-0.0051682126,NA,NA
"883",18.021746,-0.0025629625,-0.0051546493,NA,NA
"884",18.025745,-0.0025819167,-0.005141074,NA,NA
"885",18.029745,-0.0025428906,-0.0051274854,NA,NA
"886",18.033745,-0.002470158,-0.0051138857,NA,NA
"887",18.037745,-0.0024283156,-0.005100274,NA,NA
"888",18.041744,-0.0024911016,-0.0050866497,NA,NA
"889",18.045746,-0.0025065914,-0.005073012,NA,NA
"890",18.049746,-0.0024657547,-0.0050593587,NA,NA
"891",18.053745,-0.0023911446,-0.0050456896,NA,NA
"892",18.057745,-0.002363652,-0.005032005,NA,NA
"893",18.061745,-0.0024061874,-0.005018306,NA,NA
"894",18.065744,-0.0024356022,-0.0050045922,NA,NA
"895",18.069744,-0.0023889765,-0.004990863,NA,NA
"896",18.073744,-0.0023199543,-0.0049771196,NA,NA
"897",18.077744,-0.002285108,-0.004963364,NA,NA
"898",18.081745,-0.0023407415,-0.0049495995,NA,NA
