Time (s), PPG trace, Preprocessed PPG
23.146011,23.467155,6.8812866
23.15934,25.23476,6.8822403
23.172676,26.946213,6.8822784
23.186012,28.603952,6.882084
23.19934,30.207981,6.8799896
23.212677,31.765621,6.88163
23.226006,33.27199,6.8806763
23.239342,34.731976,6.8804092
23.252678,36.148014,6.8818207
23.266006,37.517662,6.881096
23.279343,38.845806,6.881668
23.292671,40.13245,6.882244
23.306007,41.377586,6.8815193
23.319344,42.583656,6.880638
23.332672,43.75311,6.880829
23.346008,44.88594,6.8809433
23.359344,45.98459,6.8822784
23.372673,47.046616,6.881325
23.38601,48.076904,6.8818207
23.399345,49.073013,6.880333
23.412674,50.039825,6.8806763
23.42601,50.97734,6.881935
23.439339,51.883118,6.8807545
23.452675,52.762035,6.8810196
23.466011,53.614098,6.881895
23.47934,54.436867,6.880104
23.492676,55.23766,6.8820496
23.506004,56.011597,6.882164
23.51934,56.76112,6.8820496
23.532677,57.48623,6.8809433
23.546005,58.189365,6.8805237
23.559341,58.870525,6.880102
23.572678,59.532158,6.881439
23.586006,60.171818,6.8814793
23.599342,60.791943,6.8819733
23.612679,61.39254,6.8823185
23.626007,61.973602,6.881897
23.639343,62.535133,6.880104
23.652672,63.082016,6.8812103
23.666008,63.61181,6.8823166
23.679344,64.12207,6.8804474
23.692673,64.620125,6.8823166
23.706009,65.09865,6.8802185
23.719337,65.564964,6.880867
23.732674,66.01663,6.88144
23.74601,66.45365,6.8814793
23.759338,66.87602,6.8805265
23.772675,67.28619,6.8805666
23.78601,67.684135,6.8812094
23.79934,68.069885,6.8820887
23.812675,68.44099,6.880374
23.826012,68.80232,6.8804903
23.83934,69.153885,6.882125
23.852676,69.49081,6.880105
23.866005,69.820404,6.8812904
23.879341,70.13779,6.880561
23.892677,70.44541,6.8799915
23.906006,70.745705,6.8817034
23.919342,71.0338,6.8806
23.93267,71.31457,6.881176
23.946007,71.58556,6.8807526
23.959343,71.84924,6.881481
23.972672,72.10315,6.8806763
23.986008,72.34974,6.8804893
23.999344,72.589,6.8806763
24.012672,72.82094,6.8810234
24.026009,73.04555,6.881287
24.039345,73.26284,6.8812532
24.052673,73.4728,6.880678
24.06601,73.67788,6.8817816
24.079338,73.87564,6.881977
24.092674,74.06607,6.8810205
24.10601,74.251625,6.8811398
24.119339,74.43229,6.882167
24.132675,74.60563,6.8815155
24.146004,74.77409,6.881406
24.15934,74.93767,6.8816705
24.172676,75.09636,6.882164
24.186005,75.24773,6.8802924
24.19934,75.39666,6.8807173
24.212677,75.5407,6.880906
24.226006,75.67986,6.8807135
24.239342,75.81415,6.8799944
24.252678,75.945984,6.8810225
24.266006,76.07294,6.8812876
24.279343,76.19501,6.880637
24.292671,76.314644,6.8813677
24.306007,76.42939,6.880946
24.319344,76.541695,6.881669
24.332672,76.64912,6.8810186
24.346008,76.754105,6.8812914
24.359337,76.8542,6.879955
24.372673,76.9543,6.8817463
24.38601,77.049515,6.881783
24.399338,77.16426,6.9043264
24.412674,77.39132,7.042768
24.42601,77.857635,7.4275627
24.439339,78.66331,8.1662855
24.452675,79.823,9.2842045
24.466011,81.28054,10.736216
24.47934,82.930954,12.426646
24.492676,84.61799,14.205273
24.506004,86.23422,15.965818
24.51934,87.73571,17.662125
24.532677,89.13222,19.300373
24.546005,90.4213,20.87484
24.559341,91.6054,22.384602
24.57267,92.6894,23.83127
24.586006,93.69039,25.228806
24.599342,94.6157,26.58194
24.61267,95.47021,27.893188
24.626007,96.2588,29.165222
24.639343,96.97658,30.39109
24.652672,97.61135,31.556381
24.666008,98.14603,32.64141
24.679344,98.58793,33.650375
24.692673,98.968796,34.612114
24.706009,99.303276,35.539368
24.719337,99.60113,36.440445
24.732674,99.8819,37.333748
24.74601,100.16022,38.233376
24.759338,100.43122,39.134384
24.772675,100.6778,40.01944
24.786003,100.892654,40.88047
24.79934,101.0782,41.71891
24.812675,101.21492,42.51432
24.826004,101.297935,43.2603
24.83934,101.32967,43.957596
24.852676,101.332115,44.626587
24.866005,101.312584,45.27368
24.879341,101.27596,45.903076
24.892677,101.2198,46.511787
24.906006,101.14412,47.09922
24.919342,101.048904,47.664757
24.93267,100.94148,48.21511
24.946007,100.81697,48.745018
24.959343,100.67536,49.253937
24.972672,100.52155,49.74623
24.986008,100.34821,50.214188
24.999336,100.16266,50.664513
25.012672,99.96246,51.0944
25.026009,99.754944,51.510704
25.039337,99.54009,51.913193
25.052673,99.32281,52.306534
25.06601,99.10063,52.688194
25.079338,98.87114,53.055595
25.092674,98.634315,53.408493
25.10601,98.39262,53.749115
25.119339,98.14847,54.079735
25.132675,97.89456,54.392967
25.146004,97.635765,54.693375
25.15934,97.37942,54.988144
25.172676,97.12062,55.272453
25.186005,96.86183,55.548683
25.19934,96.60548,55.81926
25.21267,96.35157,56.084274
25.226006,96.095215,56.338905
25.239342,95.836426,56.58309
25.25267,95.58007,56.821625
25.266006,95.31396,57.04239
25.279343,95.045395,57.252388
25.292671,94.7744,57.45156
25.306007,94.503395,57.642258
25.319344,94.239716,57.83181
25.332672,93.98093,58.018013
25.346008,93.729454,58.203445
25.359337,93.48043,58.38347
25.372673,93.23384,58.558144
25.38601,92.9897,58.727562
25.399338,92.74799,58.891785
25.412674,92.508736,59.050903
25.426003,92.26704,59.200104
25.439339,92.02533,59.341743
25.452675,91.78363,59.475838
25.466003,91.54681,59.607254
25.47934,91.30999,59.731277
25.492676,91.08049,59.855217
25.506004,90.85588,59.976875
25.51934,90.63859,60.09883
25.532677,90.426186,60.218884
25.546005,90.21622,60.334732
25.559341,90.006256,60.444027
25.57267,89.80118,60.551643
25.586006,89.59365,60.650402
25.599342,89.38857,60.745125
25.61267,89.18349,60.83343
25.626007,88.98329,60.92022
25.639336,88.7831,61.00075
25.652672,88.585335,61.07746
25.666008,88.40223,61.162647
25.679337,88.224,61.246986
25.692673,88.05554,61.33553
25.706009,87.887085,61.418808
25.719337,87.72106,61.499256
25.732674,87.552605,61.572083
25.74601,87.38171,61.637203
25.759338,87.21324,61.699417
25.772675,87.04967,61.761257
25.786003,86.89586,61.82775
25.79934,86.744484,61.891872
25.812675,86.59556,61.953712
25.826004,86.44663,62.0109
25.83934,86.30503,62.070755
25.852669,86.16342,62.12618
25.866005,86.0267,62.182068
25.879341,85.89487,62.238567
25.89267,85.76547,62.29339
25.906006,85.64095,62.34904
25.919342,85.51156,62.395927
25.93267,85.384605,62.44121
25.946007,85.25765,62.48253
25.959343,85.135574,62.524754
25.972672,85.01106,62.56073
25.986008,84.89143,62.5977
25.999336,84.771805,62.630928
26.012672,84.65949,62.667736
26.026009,84.54963,62.703484
26.039337,84.44709,62.74312
26.052673,84.34699,62.78199
26.066002,84.25422,62.825058
26.079338,84.16144,62.86522
26.092674,84.071106,62.90493
26.106003,83.983215,62.94426
26.119339,83.89288,62.9784
26.132675,83.80011,63.00728
26.146004,83.70489,63.030807
26.15934,83.612114,63.05381
26.172676,83.52178,63.076355
26.186005,83.43633,63.10096
26.19934,83.35577,63.127777
26.21267,83.2752,63.152077
26.226006,83.19707,63.176292
26.239342,83.1165,63.195633
26.25267,83.038376,63.214897
26.266006,82.96269,63.23416
26.279335,82.89189,63.255943
26.292671,82.82353,63.277954
26.306007,82.760056,63.30271
26.319336,82.701454,63.33036
26.332672,82.64286,63.356186
26.346008,82.58427,63.38018
26.359337,82.52567,63.402344
26.372673,82.47196,63.42756
26.38601,82.41581,63.448654
26.399338,82.3621,63.470436
26.412674,82.31083,63.49298
26.426003,82.25712,63.511482
26.439339,82.20096,63.525856
26.452675,82.13992,63.5336
26.466003,82.08621,63.54676
26.47934,82.037384,63.563126
26.492668,81.99588,63.58529
26.506004,81.95926,63.61104
26.51934,81.92264,63.635643
26.53267,81.881134,63.65422
26.546005,81.83719,63.66906
26.559341,81.78836,63.677643
26.57267,81.74197,63.687134
26.586006,81.69802,63.697624
26.599342,81.65652,63.709183
26.61267,81.61501,63.719444
26.626007,81.58083,63.735733
26.639336,81.54421,63.748512
26.652672,81.514915,63.76747
26.666008,81.478294,63.77819
26.679337,81.446556,63.79265
26.692673,81.41482,63.806114
26.706001,81.38064,63.816147
26.719337,81.34402,63.82267
26.732674,81.30984,63.83049
26.746002,81.27322,63.8348
26.759338,81.23903,63.8404
26.772675,81.20973,63.849823
26.786003,81.18288,63.86077
26.79934,81.160904,63.875763
26.812675,81.13893,63.890068
26.826004,81.11696,63.903687
26.83934,81.08766,63.909294
26.852669,81.058365,63.913986
26.866005,81.03395,63.922646
26.879341,81.01442,63.935425
26.892677,80.99489,63.947594
26.906013,80.97536,63.959152
26.919342,80.96071,63.974983
26.932678,80.94118,63.985474
26.946014,80.921646,63.995354
26.959343,80.902115,64.00462
26.97268,80.88747,64.018166
26.986015,80.86549,64.023926
26.999352,80.84596,64.03144
27.012688,80.831314,64.04323
27.026016,80.816666,64.05456
27.039352,80.80202,64.06543
27.052689,80.78737,64.07584
27.066017,80.77028,64.08336
27.079353,80.7483,64.08545
27.09269,80.726326,64.08686
27.106026,80.70191,64.085144
27.119362,80.68482,64.08999
27.13269,80.67017,64.09674
27.146027,80.65308,64.10059
27.159363,80.638435,64.10635
27.172691,80.621346,64.109215
27.186028,80.604256,64.11154
27.199364,80.59449,64.12066
27.2127,80.587166,64.13191
27.226036,80.584724,64.14782
27.239365,80.5774,64.15877
27.2527,80.570076,64.16949
27.266037,80.55543,64.17265
27.279366,80.53834,64.17292
27.292702,80.52369,64.175095
27.306038,80.51392,64.181694
27.319374,80.50416,64.18799
27.33271,80.499275,64.19886
27.346039,80.49439,64.20958
27.359375,80.48951,64.220146
27.372711,80.482185,64.22812
27.38604,80.47486,64.23586
27.399376,80.462654,64.238495
27.412712,80.45289,64.24319
27.426048,80.44068,64.24513
27.439384,80.430916,64.24914
27.452713,80.42359,64.25528
27.46605,80.411385,64.25631
27.479385,80.4065,64.26428
27.492714,80.40406,64.27454
27.50605,80.40162,64.28473
27.519386,80.394295,64.289955
27.532722,80.39185,64.299835
27.546059,80.38453,64.304756
27.559387,80.37476,64.30701
27.572723,80.36744,64.31139
27.58606,80.36256,64.31799
27.599388,80.35767,64.32444
27.612724,80.35523,64.333176
27.62606,80.34791,64.33695
27.639397,80.343025,64.34294
27.652733,80.33326,64.343895
27.666061,80.325935,64.346985
27.679398,80.31861,64.349846
27.692734,80.31129,64.35248
27.706062,80.30152,64.35244
27.719398,80.2942,64.35454
27.732735,80.28687,64.35641
27.74607,80.27955,64.35805
27.759407,80.27711,64.36434
27.772736,80.274666,64.37056
27.786072,80.27711,64.381584
27.799408,80.27955,64.392685
27.812737,80.28199,64.40386
27.826073,80.27955,64.41023
27.839409,80.274666,64.414085
27.852745,80.272224,64.42023
27.866081,80.2649,64.42141
27.87941,80.26246,64.427246
27.892746,80.26002,64.43301
27.906082,80.257576,64.43869
27.91941,80.255135,64.4443
27.932747,80.25269,64.44983
27.946083,80.25025,64.455284
27.95942,80.24536,64.45821
27.972755,80.24048,64.461
27.986084,80.233154,64.46119
27.99942,80.22339,64.45871
28.012756,80.216064,64.45837
28.026085,80.21118,64.460236
28.039421,80.21118,64.466835
28.052757,80.21118,64.473434
28.066093,80.21118,64.480034
28.07943,80.20874,64.48419
28.092758,80.201416,64.48339
28.106094,80.19409,64.48236
28.11943,80.18921,64.48354
28.13276,80.184326,64.48457
28.146095,80.18677,64.492775
28.159431,80.18921,64.50105
28.172768,80.18677,64.504524
28.186104,80.184326,64.50792
28.199432,80.184326,64.51368
28.212769,80.181885,64.517
28.226105,80.181885,64.52268
28.239433,80.18677,64.53325
28.25277,80.19165,64.54397
28.266106,80.19653,64.55484
28.279442,80.19409,64.55854
28.292778,80.19165,64.562164
28.306107,80.181885,64.55839
28.319443,80.17456,64.55675
28.332779,80.16968,64.55732
28.346107,80.16724,64.56018
28.359444,80.16724,64.56541
28.37278,80.17212,64.575516
28.386116,80.177,64.58578
28.399452,80.17456,64.58887
28.41278,80.16968,64.58944
28.426117,80.16235,64.58742
28.439453,80.16235,64.59249
28.452782,80.164795,64.600006
28.466118,80.17456,64.61492
28.479454,80.184326,64.63014
28.49279,80.18921,64.640785
28.506126,80.18677,64.64426
28.519455,80.17944,64.64277
28.532791,80.16968,64.63861
28.546127,80.164795,64.63903
28.559456,80.15991,64.6393
28.572792,80.15747,64.64185
28.586128,80.15503,64.64433
28.599464,80.15259,64.646736
28.6128,80.15015,64.64906
28.62613,80.15015,64.653755
28.639465,80.15015,64.65845
28.652802,80.15259,64.66558
28.66613,80.15259,64.67035
28.679466,80.15015,64.672676
28.692802,80.14526,64.672485
28.706139,80.14282,64.67458
28.719475,80.14038,64.676605
28.732803,80.13794,64.67855
28.74614,80.1355,64.68042
28.759476,80.13306,64.68221
28.772804,80.13306,64.68637
28.78614,80.12329,64.68076
28.799477,80.11597,64.67729
28.812813,80.11597,64.680916
28.826149,80.113525,64.6821
28.839478,80.11597,64.68809
28.852814,80.12085,64.696594
28.86615,80.12573,64.70525
28.879478,80.12573,64.70918
28.892815,80.128174,64.71555
28.90615,80.128174,64.71956
28.919487,80.12573,64.72112
28.932823,80.12573,64.72505
28.946152,80.12085,64.7241
28.959488,80.12085,64.727875
28.972824,80.11597,64.72677
28.986153,80.113525,64.72795
28.999489,80.10864,64.726616
29.012825,80.1062,64.72757
29.026161,80.09888,64.723564
29.039497,80.093994,64.72177
29.052826,80.08911,64.719826
29.066162,80.08667,64.72017
29.079498,80.09155,64.72776
29.092827,80.096436,64.735504
29.106163,80.096436,64.73852
29.1195,80.096436,64.74153
29.132835,80.093994,64.7421
29.146172,80.08667,64.73772
29.1595,80.079346,64.7331
29.172836,80.07446,64.7307
29.186172,80.079346,64.73791
29.199501,80.08423,64.74527
29.212837,80.08423,64.7479
29.226173,80.08423,64.750534
29.23951,80.08179,64.750725
29.252846,80.076904,64.7484
29.266174,80.07202,64.74592
29.27951,80.07202,64.74817
29.292847,80.07446,64.75286
29.306175,80.079346,64.76007
29.319511,80.08423,64.76743
29.332848,80.08667,64.77251
29.346184,80.08667,64.775215
29.35952,80.08911,64.780365
29.372849,80.09155,64.78559
29.386185,80.093994,64.79089
29.39952,80.096436,64.79627
29.41285,80.093994,64.796844
29.426186,80.09155,64.79734
29.439522,80.08667,64.79532
29.452858,80.079346,64.7907
29.466194,80.07202,64.78586
29.479523,80.06958,64.78567
29.492859,80.07202,64.79028
29.506195,80.076904,64.79742
29.519524,80.08423,64.807144
29.53286,80.08911,64.81466
29.546196,80.08911,64.817444
29.559532,80.08667,64.81779
29.572868,80.08423,64.818054
29.586197,80.08179,64.818245
29.599533,80.079346,64.81836
29.61287,80.079346,64.82084
29.626198,80.076904,64.82088
29.639534,80.076904,64.82328
29.65287,80.08179,64.83057
29.666206,80.08667,64.838005
29.679543,80.08667,64.84071
29.692871,80.09155,64.848305
29.706207,80.093994,64.85361
29.719543,80.09155,64.8541
29.732872,80.08667,64.85208
29.746208,80.08423,64.85235
29.759544,80.08179,64.85254
29.77288,80.079346,64.85265
29.786217,80.076904,64.85269
29.799545,80.079346,64.85754
29.812881,80.079346,64.860016
29.826218,80.076904,64.860054
29.839546,80.07446,64.860016
29.852882,80.07446,64.86234
29.866219,80.07446,64.86467
29.879555,80.07446,64.867
29.89289,80.076904,64.871765
29.90622,80.079346,64.87661
29.919556,80.08423,64.88397
29.932892,80.08667,64.889046
29.94622,80.09155,64.89664
29.959557,80.08911,64.89706
29.972893,80.08911,64.89984
29.986229,80.08423,64.89774
29.999565,80.079346,64.89549
30.012894,80.07446,64.89309
30.02623,80.07202,64.892975
30.039566,80.06714,64.89034
30.052895,80.062256,64.88756
30.06623,80.062256,64.8895
30.079567,80.06714,64.89633
30.092903,80.07202,64.90331
30.10624,80.076904,64.910446
30.119568,80.08179,64.91773
30.132904,80.08423,64.92273
30.14624,80.08423,64.92536
30.159569,80.08179,64.92555
30.172905,80.076904,64.923225
30.186241,80.07202,64.920746
30.199577,80.06714,64.91811
30.212914,80.062256,64.91533
30.226242,80.05737,64.91239
30.239578,80.05493,64.91174
30.252914,80.05493,64.91346
30.266243,80.05249,64.912735
30.27958,80.04761,64.90949
30.292915,80.045166,64.90854
30.306252,80.045166,64.90995
30.319588,80.05005,64.916245
30.332916,80.05493,64.92269
30.346252,80.0647,64.93417
30.359589,80.07446,64.94596
30.372917,80.079346,64.95317
30.386253,80.08179,64.95809
30.39959,80.08179,64.96065
30.412926,80.079346,64.96076
30.426262,80.076904,64.9608
30.43959,80.07446,64.96076
30.452927,80.07446,64.96309
30.466263,80.07202,64.962975
30.479591,80.06958,64.96278
30.492928,80.06714,64.96252
30.506264,80.06714,64.964615
30.5196,80.0647,64.96427
30.546265,80.059814,64.963356
30.5596,80.05737,64.96278
30.572937,80.059814,64.96702
30.586266,80.05737,64.966446
30.599602,80.05737,64.96824
30.612938,80.05737,64.97003
30.626274,80.059814,64.974266
30.63961,80.059814,64.976135
30.652939,80.059814,64.978004
30.666275,80.059814,64.97987
30.679611,80.05737,64.9793
30.69294,80.05005,64.97377
30.706276,80.042725,64.96801
30.719612,80.03784,64.96446
30.732948,80.03296,64.96076
30.746284,80.03052,64.95935
30.759613,80.03296,64.962746
30.77295,80.03296,64.963776
30.786285,80.03784,64.96969
30.799614,80.04028,64.97331
30.81295,80.04761,64.981895
30.826286,80.05005,64.985825
30.839622,80.05249,64.98983
30.852959,80.05493,64.99391
30.866287,80.05493,64.99563
30.879623,80.05249,64.9949
30.89296,80.05493,64.998985
30.906288,80.05737,65.00314
30.919624,80.05737,65.00494
30.93296,80.05737,65.00673
30.946297,80.05493,65.00608
30.959633,80.05249,65.005356
30.972961,80.04761,65.00211
30.986298,80.04761,65.0036
30.999634,80.045166,65.00265
31.012962,80.045166,65.00406
31.026299,80.03784,64.998146
31.039635,80.03296,64.994446
31.05297,80.03052,64.993034
31.066307,80.0354,64.99887
31.079636,80.04028,65.00486
31.092972,80.04761,65.01344
31.106308,80.05005,65.01737
31.119637,80.05005,65.018936
31.132973,80.045166,65.01562
31.146309,80.04028,65.012146
31.159645,80.042725,65.01585
31.172981,80.045166,65.01962
31.18631,80.04761,65.023476
31.199646,80.04761,65.02496
31.212982,80.045166,65.02401
31.22631,80.042725,65.02298
31.239647,80.03784,65.01943
31.252983,80.03784,65.020615
31.26632,80.0354,65.019356
31.279655,80.0354,65.02046
31.292984,80.0354,65.02157
31.30632,80.0354,65.022675
31.319656,80.03296,65.02134
31.332985,80.0354,65.02481
31.346321,80.04028,65.0308
31.359657,80.042725,65.0345
31.372993,80.05005,65.04316
31.38633,80.05493,65.04961
31.399658,80.05493,65.05132
31.412994,80.05005,65.04816
31.42633,80.04761,65.04728
31.43966,80.045166,65.046326
31.452995,80.04761,65.05018
31.466331,80.05005,65.05411
31.479668,80.05493,65.060555
31.493004,80.05737,65.06471
31.506332,80.05249,65.06162
31.519669,80.042725,65.0535
31.533005,80.0354,65.04751
31.546333,80.025635,65.03885
31.55967,80.02075,65.03477
31.573006,80.01831,65.032974
31.586342,80.01831,65.03355
31.599678,80.02319,65.039
31.613007,80.03052,65.04705
31.626343,80.03784,65.05533
31.639679,80.042725,65.06139
31.653008,80.045166,65.06517
31.666344,80.045166,65.06658
31.67968,80.03784,65.06067
31.693016,80.03052,65.05453
31.706352,80.02075,65.045715
31.71968,80.01343,65.03904
31.733017,80.008545,65.03458
31.746353,80.008545,65.03484
31.759682,80.01343,65.03999
31.773018,80.01831,65.045296
31.786354,80.01831,65.04587
31.79969,80.01831,65.04644
31.813026,80.01587,65.04457
31.826355,80.01343,65.042625
31.839691,80.01343,65.043045
31.853027,80.01587,65.045906
31.866356,80.02075,65.051285
31.879692,80.025635,65.056816
31.893028,80.028076,65.06006
31.906364,80.025635,65.058495
31.9197,80.025635,65.059296
31.93303,80.03052,65.06498
31.946365,80.03296,65.068375
31.959702,80.03296,65.069405
31.97303,80.028076,65.06555
31.986366,80.02075,65.059105
31.999702,80.01099,65.04999
32.01304,80.00366,65.04301
32.026375,80.0061,65.04556
32.039703,80.01099,65.05064
32.05304,80.02075,65.060745
32.066376,80.03052,65.07116
